Name,Year,Self,Post,RDA,PSA,CSA,PatRD,CitPat,Q,RDInt,Process,Leverage,Capint,Inter,ROA,Industry
上村工業,2014,NA,NA,0.297925769,9.71e-5,6.51e-5,3.25811e-4,0.670724749,0.566809046,0.046303123,1.536676647,0.268664786,15.38833461,0.62329663,0.099224518,Chemical
上村工業,2015,NA,NA,0.278109535,9.84e-5,3.86e-5,3.53804e-4,0.392492221,0.276090368,0.04352056,2.018712575,0.291135062,15.3776023,0.604077485,0.100216708,Chemical
上村工業,2016,NA,NA,0.289902921,6.52e-5,2.56e-5,2.24759e-4,0.392492221,0.245390957,0.04517743,1.949101796,0.256260029,13.4210871,0.605112681,0.10129396,Chemical
中国塗料,1998,0.36,0.34,0.056169804,8.17e-5,3.21e-5,0.001454742,0.392492221,0.700525729,0.034735085,1.27816962,0.581963558,20.83088235,0.37399099,0.012178058,Chemical
中国塗料,1999,0.287356322,0.206896552,0.13519869,5.83e-5,2.29e-5,4.31342e-4,0.392492221,0.639430562,0.049393517,1.055995183,0.586346668,18.94938272,0.36029603,-0.011038659,Chemical
中国塗料,2000,0.277108434,0.228915663,0.154392539,8.27331e-4,0.003995071,0.005358623,4.828864368,0.562225466,0.03547386,1.014794426,0.565239807,21.9963145,0.323036524,0.021023386,Chemical
中国塗料,2001,0.177419355,0.322580645,0.23305912,9.70395e-4,0.005223673,0.004163727,5.383040948,0.742768285,0.032975427,0.80225357,0.62431791,20.04424242,0.35771027,-0.017927052,Chemical
中国塗料,2002,0.282051282,0.384615385,0.266903978,9.89095e-4,0.004788675,0.003705809,4.841470441,0.642570057,0.026884576,0.588422501,0.628280761,19.00426309,0.404780388,-2.4079e-4,Chemical
中国塗料,2003,0.222222222,0.333333333,0.286485036,9.42793e-4,0.004407302,0.003290898,4.674729055,1.701159617,0.023479975,0.537158094,0.620810511,18.87260359,0.409754446,0.036216602,Chemical
中国塗料,2004,0.476190476,0.19047619,0.277250745,6.08503e-4,0.00282014,0.002194775,4.634555347,1.285222374,0.021787078,0.683812145,0.593514825,18.00683371,0.429035092,0.047462482,Chemical
中国塗料,2005,0.130434783,0.52173913,0.273863411,7.35433e-4,0.00278443,0.002685402,3.786108309,1.139464133,0.02180189,0.736710821,0.602529546,17.6446281,0.477259461,0.06198165,Chemical
中国塗料,2006,0.238095238,0.166666667,0.258469298,5.81832e-4,0.00191606,0.002251068,3.293149469,1.454522045,0.020413878,0.892998452,0.583735487,18.09938208,0.492689326,0.051889722,Chemical
中国塗料,2007,0.2,0.2,0.238077798,6.0964e-4,0.001952591,0.002560677,3.202856286,1.19128692,0.016962221,0.911749527,0.599815791,17.7090301,0.599346909,0.06971526,Chemical
中国塗料,2008,0.25,0,0.254371711,7.30044e-4,0.00244554,0.002869988,3.349853535,0.514119996,0.015315178,0.770772407,0.58290208,15.61044177,0.622034772,0.081532217,Chemical
中国塗料,2009,1,1,0.285672196,8.44842e-4,0.002713989,0.002957383,3.212421061,0.506585095,0.017370829,0.556081197,0.563992765,13.23671908,0.5796742,0.084401151,Chemical
中国塗料,2010,0,0.25,0.264778422,7.96643e-4,0.00227524,0.003008714,2.856036238,0.44380523,0.022336136,0.605711337,0.516959708,13.81172443,0.523453519,0.105224919,Chemical
中国塗料,2011,0.428571429,0.285714286,0.268656101,8.6769e-4,0.002966681,0.003229741,3.419057775,NA,0.019752575,0.505074832,0.512736155,12.43215461,NA,0.089995514,Chemical
中国塗料,2012,1,1,0.273922871,7.28456e-4,0.002121266,0.002659349,2.912000876,0.019864879,0.020329201,0.504214691,0.495092639,12.14807219,NA,0.060380571,Chemical
中国塗料,2013,0,0,0.253475948,6.36125e-4,0.00160098,0.002509606,2.516770827,NA,0.021385197,0.624032341,0.466302711,13.38013412,NA,0.047646837,Chemical
中国塗料,2014,1,0,0.220474517,5.30548e-4,9.91756e-4,0.002406392,1.869305124,0.321877583,0.018855678,0.773610872,0.434266798,15.70472441,NA,0.049487897,Chemical
中国塗料,2015,NA,NA,0.196402788,3.6128e-4,5.90922e-4,0.001839487,1.635632727,0.033572968,0.017322953,1.027352486,0.420921332,16.70670628,NA,0.058473428,Chemical
中国塗料,2016,NA,NA,0.200451649,3.07952e-4,4.10684e-4,0.001536293,1.33359676,NA,0.015530217,0.823585068,0.386107844,15.20125523,NA,0.080871414,Chemical
中央化学,1998,0,0.333333333,0.005013287,5.50353e-4,5.87813e-4,0.109778853,1.068066057,0.660000548,0.002113262,1.390512865,0.527082303,14.21866295,0.121691533,0.028934445,Chemical
中央化学,1999,0,0,0.007892778,5.34567e-4,4.02895e-4,0.067728633,0.753684017,0.632534966,0.001654795,1.831262034,0.527358222,14.47212294,0.118953402,0.043946518,Chemical
中央化学,2000,0,0.5,0.013548487,3.36112e-4,2.53322e-4,0.024808054,0.753684017,0.622812937,0.003388385,2.35515491,0.532281078,15.94732965,0.128924484,0.031733566,Chemical
中央化学,2001,NA,NA,0.018039635,2.79889e-4,1.74075e-4,0.015515219,0.621942471,0.597620301,0.002764113,2.580955715,0.519845702,16.60991615,0.133663728,-0.002130232,Chemical
中央化学,2002,NA,NA,0.02606745,2.24484e-4,1.23653e-4,0.008611676,0.550831944,0.550455866,0.004287431,2.28969018,0.529418022,15.67910721,0.138598035,0.011334626,Chemical
中央化学,2003,0,0.333333333,0.039712607,9.82607e-4,0.004764157,0.024742937,4.848489165,0.365968906,0.003928321,1.814458253,0.562462031,12.44158483,0.137886614,-0.131537527,Chemical
中央化学,2004,0,1,0.047784683,0.001210931,0.00637272,0.025341398,5.26266269,0.314453439,0.004423499,1.738141082,0.574239329,10.90990435,0.168743823,0.020656381,Chemical
中央化学,2005,0,0.125,0.062560646,0.001459572,0.008576314,0.023330507,5.87591184,0.648059406,0.003370472,1.536145633,0.62183755,10.15873016,0.218576787,-0.022019763,Chemical
中央化学,2006,NA,NA,0.071239629,0.001620681,0.008558579,0.022749712,5.280853773,0.216351568,0.003970858,1.455977595,0.635801961,9.474374619,0.239812657,0.004324903,Chemical
中央化学,2007,0,0.375,0.113034288,0.001994922,0.010740254,0.017648825,5.38379541,0.507306994,0.004411698,1.356555225,0.743984821,9.718903941,0.24295038,-0.077066961,Chemical
中央化学,2008,0,0,0.203819475,0.002727955,0.014510392,0.013384173,5.31914612,1.077218678,0.004026798,0.859793454,0.807656772,8.480357713,0.21591645,-0.101311966,Chemical
中央化学,2009,0,0.2,0.229613355,0.002803923,0.013362264,0.012211498,4.765560148,1.250966915,0.003797502,0.563425628,0.802277276,10.41684759,0.19765534,-0.047679293,Chemical
中央化学,2010,NA,NA,0.185505516,0.00203492,0.009278443,0.010969594,4.559610376,0.721542767,0.004374102,0.546844816,0.737394415,9.827357238,0.097497643,0.042989168,Chemical
中央化学,2011,0,0,0.17053677,0.002040787,0.009393717,0.011966842,4.602988282,0.595647738,0.005137644,0.347231165,0.70966988,9.708884688,NA,0.032992502,Chemical
中央化学,2012,NA,NA,0.182187917,0.00198065,0.007505277,0.010871466,3.789300648,0.501856409,0.005604834,0.218126207,0.696964654,9.479926165,0.118526248,0.005762789,Chemical
中央化学,2013,NA,NA,0.282561084,0.002444698,0.009269148,0.008651928,3.791530626,1.170734921,0.005976372,0.08499678,0.776262891,9.629334583,0.139263377,-0.073457438,Chemical
中央化学,2014,NA,NA,0.382391784,0.002273653,0.008252495,0.005945873,3.629619325,1.571416468,0.006262192,0.090309079,0.811065842,9.330805687,0.150948345,-0.030860729,Chemical
中央化学,2015,NA,NA,0.398623183,0.002107208,0.007376865,0.005286216,3.500776549,2.034317502,0.008771487,0.086123632,0.809946357,9.849213691,0.131976362,0.011600358,Chemical
中央化学,2016,NA,NA,0.523341567,0.002794484,0.008635944,0.005339694,3.09035415,2.343287836,0.009632555,0.085640695,0.828626444,10.30343866,0.124519231,-0.005412923,Chemical
丸尾カルシウム,1998,0.205882353,0.470588235,0.068346221,0.003587021,0.01104009,0.052483092,3.07778783,0.659191818,0.026195029,0.736238532,0.58270753,14.22222222,0.102868069,0.05408971,Chemical
丸尾カルシウム,1999,0.395348837,0.488372093,0.119204644,0.00477395,0.011118488,0.040048354,2.328991407,0.48287373,0.026225279,0.986238532,0.558069224,14.28125,0.095872743,0.050458716,Chemical
丸尾カルシウム,2000,0.260869565,0.391304348,0.147518621,0.005109567,0.011180558,0.034636758,2.188161708,0.282805971,0.023924958,1.059633028,0.528718259,14.45833333,0.112563238,0.022773075,Chemical
丸尾カルシウム,2001,0.296296296,0.407407407,0.18541379,0.006145309,0.00738037,0.033143756,1.200976186,0.254986837,0.027146931,1.31766055,0.4968026,15.49084249,0.13900919,0.042037949,Chemical
丸尾カルシウム,2002,0.285714286,0.523809524,0.21329234,0.005059103,0.004845029,0.023719102,0.957685529,0.138471957,0.030915577,1.391055046,0.483411847,16.53159851,0.173170468,0.049313421,Chemical
丸尾カルシウム,2003,0.384615385,0.423076923,0.25239464,0.003729111,0.003375829,0.01477492,0.905263936,0.187046274,0.030867862,1.050458716,0.490439382,16.55681818,0.148996794,0.02593572,Chemical
丸尾カルシウム,2004,0.473684211,0.421052632,0.267976293,0.002384893,0.002158957,0.008899641,0.905263936,0.275042833,0.0348655,1.463302752,0.476468262,18.44401544,0.121180465,0.02392723,Chemical
丸尾カルシウム,2005,0.277777778,0.388888889,0.296529298,0.001620823,0.001467273,0.00546598,0.905263936,0.780051971,0.035512298,1.581422018,0.472863568,18.832,0.090359069,0.009195402,Chemical
丸尾カルシウム,2006,0.235294118,0.529411765,0.302026616,0.001499294,0.006062505,0.004964113,4.04357234,0.412723533,0.035329656,2.59059633,0.516655161,24.40084388,0.079852903,0.016827753,Chemical
丸尾カルシウム,2007,0.285714286,0,0.338571633,0.001406563,0.006042561,0.004154403,4.295975806,0.552526169,0.038962635,2.052752294,0.494384091,25.65315315,0.08972468,0.00202541,Chemical
丸尾カルシウム,2008,NA,NA,0.380506063,0.001401196,0.005117175,0.003682454,3.652005325,0.108951071,0.0342382,1.447761194,0.477784479,21.74568966,0.119589142,-0.004523522,Chemical
丸尾カルシウム,2009,0.4,0.2,0.450956798,0.001074922,0.003925621,0.002383647,3.652005325,0.151632153,0.032881773,1.167623421,0.472454473,18.38271605,0.153694581,-0.019012713,Chemical
丸尾カルシウム,2010,0.5,0,0.444123392,0.001112608,0.002731887,0.002505178,2.455389752,0.077406547,0.034259019,1.390355913,0.45443139,16.92592593,0.128341552,0.019504962,Chemical
丸尾カルシウム,2011,0.333333333,0,0.468446883,0.00158065,0.002456094,0.003374235,1.553850812,NA,0.040329417,1.354764638,0.445375258,15.30241935,NA,0.030296075,Chemical
丸尾カルシウム,2012,0,0,0.470736225,0.001629729,0.002198978,0.003462085,1.349290847,0.004069372,0.033976326,1.692307692,0.461744535,15.99206349,NA,0.028825547,Chemical
丸尾カルシウム,2013,NA,NA,0.45762052,0.001771867,0.00306281,0.003871913,1.72857756,0.191582071,0.03448644,1.773823192,0.471768275,17.76305221,NA,0.03669635,Chemical
丸尾カルシウム,2014,NA,NA,0.423797583,0.001569447,0.001849917,0.003703295,1.1787061,0.226228174,0.02964684,2.122847302,0.533523648,22.5,NA,0.043438006,Chemical
丸尾カルシウム,2015,NA,NA,0.361712938,0.001844125,0.002276885,0.00509831,1.234669975,0.276310326,0.027465777,3.602755454,0.47545572,27.47777778,NA,0.033299842,Chemical
丸尾カルシウム,2016,NA,NA,0.383309581,0.001580428,0.002027126,0.00412311,1.282643958,2.346000343,0.024800929,2.670493685,0.466151749,22.70037453,NA,0.035892776,Chemical
互応化学工業,1998,0.112676056,0.295774648,0.06324715,0.001596966,0.002447203,0.025249619,1.532407199,0.302546567,0.071451005,0.285035629,0.188999219,NA,0.298523869,0.0786567,Chemical
互応化学工業,1999,0.375,0.083333333,0.112326284,0.001152997,0.001565573,0.010264713,1.357828939,0.4217323,0.070281444,0.281472684,0.195871946,NA,0.352838289,0.101095198,Chemical
互応化学工業,2000,0.057142857,0.2,0.150644848,9.72398e-4,0.001355162,0.006454905,1.393628801,0.177228208,0.06120248,0.251781473,0.16783501,20.63786008,0.421002966,0.112465712,Chemical
互応化学工業,2001,0.183333333,0.283333333,0.188815129,6.34841e-4,8.84733e-4,0.003362237,1.393628801,NA,0.063621964,0.308788599,0.196193542,20.13414634,0.435718057,0.096581763,Chemical
互応化学工業,2002,0.242424242,0.393939394,0.226054259,6.45861e-4,5.80926e-4,0.002857104,0.899460479,NA,0.07347973,0.282660333,0.171369059,19.828,0.437781532,0.067790191,Chemical
互応化学工業,2003,0,0,0.254228281,6.42997e-4,3.79553e-4,0.002529213,0.590286951,NA,0.070653686,0.279097387,0.164793662,19.49797571,0.439638387,0.066414886,Chemical
互応化学工業,2004,0,0,0.272030926,8.5065e-4,3.56285e-4,0.003127033,0.418838605,NA,0.067527011,0.361045131,0.142241379,20.51293103,0.390306122,0.076210565,Chemical
互応化学工業,2005,0.133333333,0.133333333,0.286500788,7.65734e-4,2.33742e-4,0.00267271,0.305251859,0.206235033,0.066833505,0.840855107,0.145342163,22.90232558,0.405564552,0.064900662,Chemical
互応化学工業,2006,0,0.333333333,0.287571069,5.89893e-4,1.50019e-4,0.002051296,0.254314795,0.158086465,0.060694485,1.767220903,0.1539801,26.23255814,0.39714035600000003,0.068490879,Chemical
互応化学工業,2007,0,0,0.289691461,3.80767e-4,9.68e-5,0.001314389,0.254314795,NA,0.060479376,1.744655582,0.165358004,25.39285714,0.392419175,0.073311047,Chemical
互応化学工業,2008,0.470588235,0.088235294,0.305615199,2.58386e-4,6.57e-5,8.45461e-4,0.254314795,NA,0.059601764,1.437054632,0.154647309,24.14864865,0.381798744,0.0373994,Chemical
互応化学工業,2009,0.076923077,0,0.335855289,0.002358829,0.010886918,0.007023349,4.615390932,NA,0.066011027,1.079572447,0.113446111,21.22222222,0.322157652,0.023369376,Chemical
互応化学工業,2010,0.692307692,0.538461538,0.33770708,0.002135072,0.011523849,0.006322261,5.397404784,NA,0.062789655,1.127078385,0.155857825,20.83710407,0.353117058,0.051736701,Chemical
互応化学工業,2011,0.25,0,0.336517194,0.002343445,0.012088159,0.006963821,5.158284776,NA,0.057923807,1.039192399,0.151183971,20.5437788,0.351083416,0.065732161,Chemical
互応化学工業,2012,0.5,0,0.338191228,0.001921166,0.010678509,0.005680708,5.5583487,NA,0.060980872,1.008313539,0.157991993,19.58636364,0.333093629,0.049507237,Chemical
互応化学工業,2013,0.8,0.8,0.317471517,0.001868037,0.010681058,0.005884108,5.717799321,NA,0.059094719,1.141330166,0.154825027,19.60454545,0.344090528,0.088087663,Chemical
互応化学工業,2014,NA,NA,0.307729571,0.001918731,0.009255338,0.006235121,4.823676942,NA,0.058408041,0.874109264,0.146834246,19.78070175,0.368378158,0.085749037,Chemical
互応化学工業,2015,NA,NA,0.297425278,0.00162082,0.008190671,0.005449504,5.053411349,NA,0.053895411,0.995249406,0.134123968,19.69361702,0.377401281,0.060411479,Chemical
互応化学工業,2016,NA,NA,0.303915304,0.001308659,0.007203316,0.004306,5.504347348,NA,0.066729323,0.897862233,0.141758523,18.18145161,0.37056928,0.056588054,Chemical
伊勢化学工業,1998,NA,NA,0.02303248,0.001309339,0.006854015,0.056847494,5.234715037,0.518613757,0.025578774,0.3325,0.234115088,NA,0.333477846,0.065420561,Chemical
伊勢化学工業,1999,0,0,0.044269074,0.001107251,0.006050395,0.025011845,5.464338574,NA,0.031291543,0.291944444,0.184520124,NA,0.344616014,0.041857585,Chemical
伊勢化学工業,2000,NA,NA,0.058207545,7.32598e-4,0.004003164,0.012585966,5.464338574,0.01221806,0.026702128,0.275555556,0.163048212,32.66497462,0.335744681,0.015987558,Chemical
伊勢化学工業,2001,0.090909091,0,0.073324022,0.001010759,0.003569103,0.013784823,3.531112709,0.088790494,0.030491733,0.244722222,0.17292868,33.53645833,0.393815761,0.042549317,Chemical
伊勢化学工業,2002,NA,NA,0.083080963,9.73054e-4,0.00327927,0.011712118,3.370079998,NA,0.02756654,0.227222222,0.159213428,31.56914894,0.393654943,0.047721147,Chemical
伊勢化学工業,2003,NA,NA,0.08908735,7.92535e-4,0.002472243,0.008896156,3.119412089,NA,0.023011618,0.184166667,0.157358263,29.18518519,0.324396783,0.055910736,Chemical
伊勢化学工業,2004,NA,NA,0.095175725,7.32848e-4,0.002119889,0.007699949,2.892671282,0.012311274,0.024117406,0.184444444,0.17216709,30.79166667,0.310344828,0.056312024,Chemical
伊勢化学工業,2005,NA,NA,0.098433019,9.47e-4,0.002048146,0.009620772,2.162769028,0.447720007,0.020941938,0.1725,0.168434498,34.20418848,0.341542333,0.053034931,Chemical
伊勢化学工業,2006,NA,NA,0.103113897,6.73e-4,0.001317381,0.006528659,1.956906468,1.175715125,0.018340329,0.1925,0.233919549,35.34883721,0.29389732,0.088175282,Chemical
伊勢化学工業,2007,0,0,0.107394982,4.80512e-4,8.24407e-4,0.004474251,1.715684924,0.645703252,0.017275226,0.187222222,0.227147191,41.45748988,0.240773459,0.124417078,Chemical
伊勢化学工業,2008,NA,NA,0.115421293,4.51253e-4,5.67536e-4,0.003909616,1.257689773,0.027523941,0.013757962,0.241733815,0.218228438,35.55960265,0.273834395,0.015011655,Chemical
伊勢化学工業,2009,NA,NA,0.113011966,3.07349e-4,3.8655e-4,0.002719619,1.257689773,0.106268557,0.009090248,0.187552098,0.215286924,30.50819672,0.405715948,0.012982126,Chemical
伊勢化学工業,2010,NA,NA,0.105625292,2.00893e-4,2.52662e-4,0.001901944,1.257689773,0.246248991,0.007489635,0.158933037,0.201683393,30.50841751,0.344188846,0.086990704,Chemical
伊勢化学工業,2011,NA,NA,0.101384135,1.33e-4,1.66873e-4,0.001308711,1.257689773,NA,0.00983136,0.135315365,0.186971313,29.40268456,0.314029422,0.065695108,Chemical
伊勢化学工業,2012,NA,NA,0.094259472,0.0012,0.006981327,0.01272243,5.821607365,0.044668935,0.010149652,0.133092526,0.187983164,30.52980132,0.375092606,0.095559182,Chemical
伊勢化学工業,2013,NA,NA,0.085212497,8.76e-4,0.00542,0.010280404,6.183220914,0.389235971,0.010627594,0.140872465,0.196259542,34.87337662,0.369701924,0.124465649,Chemical
伊勢化学工業,2014,NA,NA,0.078313212,8.04e-4,0.00501,0.010272018,6.232613736,0.233775281,0.009915799,0.323423173,0.198862257,44.07142857,0.278251717,0.119809914,Chemical
伊勢化学工業,2015,NA,NA,0.076035412,9.92e-4,0.00603,0.013050053,6.080172351,0.010004847,0.009978577,0.322867463,0.176189165,44.99275362,0.333070245,0.071384319,Chemical
伊勢化学工業,2016,NA,NA,0.076323104,9.61e-4,0.00561,0.012597083,5.836308944,NA,0.013081089,0.302584051,0.157546939,42.90647482,0.396863352,0.036082654,Chemical
北興化学工業,1998,0.522727273,0.204545455,0.114087225,0.001346099,0.007109617,0.011798858,5.281645378,NA,0.032830583000000003,1.172370877,0.678413005,11.88753056,0.060174593,0.009937303,Chemical
北興化学工業,1999,0.333333333,0.2,0.199634789,0.001160074,0.004870102,0.005810981,4.198096522,NA,0.030763049,1.435594275,0.689634784,12.39976553,0.061392151,0.026106336,Chemical
北興化学工業,2000,0.533333333,0.2,0.281998984,0.0010517,0.004501533,0.003729447,4.2802434,NA,0.032475842,1.52022402,0.658100259,13.47088608,0.054185236,0.024527749,Chemical
北興化学工業,2001,0.3,0.333333333,0.340544293,7.89716e-4,0.003409216,0.002318982,4.317015511,NA,0.035129589,1.488799004,0.621864023,13.75351213,0.063545523,0.046463539,Chemical
北興化学工業,2002,0.260869565,0.304347826,0.426718019,7.52238e-4,0.002504725,0.001762844,3.329700223,NA,0.035656617,1.637834474,0.623364724,14.96306069,0.075582296,0.047416645,Chemical
北興化学工業,2003,0,0.181818182,0.476931367,0.001588612,0.004278136,0.003330903,2.693002106,NA,0.037723301,1.523646546,0.6231283,15.20358515,0.066296695,0.047958913,Chemical
北興化学工業,2004,0.379310345,0.206896552,0.539544501,0.001798622,0.004281604,0.003333594,2.380490701,NA,0.037014704,1.494088363,0.63611402,14.73792271,0.06433508,0.022547993,Chemical
