Code,Year,Pref,Municip,Ku,JCP,LDP,TotVote,VotePop,Turnout,EldPop,Fstrength,JCPPR,LDPPR,LDPDif,JCPDif,Kaso,Kaso2,IncomePerCapita,Fusion,Kaso.fusion,Kaso2.fusion
37386,2017,香川県,宇多津町,２区,0.041914584159724974,0.44955705407906915,7563,15269,0.495317309581505,19.138,0.88,NA,NA,NA,NA,Normal,Normal,3255.7,0,Normal,Normal
37386,2021,香川県,宇多津町,２区,NA,0.4040366052400652,7977,14354,0.555733593423436,21.7586934785024,0.89,0.033956075985366825,0.39661706597034413,0.007419539269721054,NA,Normal,Normal,3238.022625,0,Normal,Normal
37387,2009,香川県,綾川町,２区,NA,0.45911245720305505,15188,20733,0.7325519702889114,28.451,0.6,0.047790374041137736,0.3821193401669948,0.07699311703606027,NA,一部過疎,Kaso,2766.1,1,一部過疎,Kaso-Merged
37387,2012,香川県,綾川町,２区,0.04665362035225049,0.4698238747553816,12775,20733,0.6161674624993971,28.451,0.56,0.03651530652396317,0.3745179822145274,0.0953058925408542,0.010138313828287324,一部過疎,Kaso,2606.3,1,一部過疎,Kaso-Merged
37387,2014,香川県,綾川町,２区,0.03243896126304892,0.43111034423259426,11591,20047,0.5781912505611813,33.071,0.56,0.05482456140350877,0.4147368421052632,0.016373502127331074,-0.02238560014045985,一部過疎,Kaso,2595,1,一部過疎,Kaso-Merged
37387,2017,香川県,綾川町,２区,0.041285167304811056,0.4145163975362078,12014,20047,0.5992916645882177,33.071,0.54,NA,NA,NA,NA,一部過疎,Kaso,2678.8,1,一部過疎,Kaso-Merged
37387,2021,香川県,綾川町,２区,NA,0.3803477557622321,12365,19742,0.6263296525174754,36.0841009894234,0.54,0.040238819026647506,0.41792757159790395,-0.037579815835671826,NA,一部過疎,Kaso,2690.574446,1,一部過疎,Kaso-Merged
37403,2009,香川県,琴平町,３区,0.05037783375314862,0.47858942065491183,5955,8572,0.6947036864209053,33.711,0.47,0.05856240396107222,0.36656991633942293,0.1120195043154889,-0.008184570207923604,Normal,Normal,2701.9,0,Normal,Normal
37403,2012,香川県,琴平町,３区,0.06673773987206823,0.6816631130063966,4690,8572,0.5471301913205786,33.711,0.4,0.04490644490644491,0.3650727650727651,0.3165903479336315,0.02183129496562332,Normal,Normal,2588.8,0,Normal,Normal
37403,2014,香川県,琴平町,３区,0.09522560335781742,0.7025183630640084,3812,7991,0.4770366662495307,38.798,0.39,0.06977937403796819,0.43304258594150846,0.2694757771224999,0.02544622931984923,Normal,Normal,2792.2,0,Normal,Normal
37403,2017,香川県,琴平町,３区,NA,0.7052418333755381,3949,7991,0.49418095357276937,38.798,0.39,NA,NA,NA,NA,Normal,Normal,2645,0,Normal,Normal
37403,2021,香川県,琴平町,３区,0.20412371134020618,0.7958762886597938,3880,7478,0.5188553089061246,40.1993740581894,0.4,0.057142871720120336,0.44846950216058723,0.34740678649920653,0.14698083962008585,Normal,Normal,2706.175471,0,Normal,Normal
37404,2009,香川県,多度津町,３区,0.029232554765704338,0.36711156245466414,13786,19748,0.6980960097225035,26.824,0.7,0.0424287856071964,0.32413793103448274,0.0429736314201814,-0.013196230841492063,Normal,Normal,2883.4,0,Normal,Normal
37404,2012,香川県,多度津町,３区,0.034601769911504425,0.48327433628318583,11300,19748,0.572209844034839,26.824,0.65,0.029518659693289602,0.33640634695505717,0.14686798932812867,0.005083110218214823,Normal,Normal,2751.2,0,Normal,Normal
37404,2014,香川県,多度津町,３区,0.08464998270095721,0.650905316572483,8671,19783,0.43830561593287165,30.523,0.67,0.07160718345078428,0.41145714935212546,0.2394481672203575,0.013042799250172932,Normal,Normal,2734.8,0,Normal,Normal
37404,2017,香川県,多度津町,３区,NA,0.6622637457044673,9312,19783,0.4707071728251529,30.523,0.63,NA,NA,NA,NA,Normal,Normal,2815.1,0,Normal,Normal
37404,2021,香川県,多度津町,３区,0.21732422305488208,0.7826757769451179,9074,18384,0.49358137510879024,33.46317601232,0.63,0.0490290793937431,0.43557562874966516,0.34710014819545276,0.16829514366113899,Normal,Normal,2781.932311,0,Normal,Normal
37406,2009,香川県,まんのう町,３区,0.04825664989216391,0.49137311286844,11128,16355,0.6804035463161113,31.634,0.42,0.05016816143497758,0.38527653213751867,0.10609658073092132,-0.0019115115428136667,一部過疎,Kaso,2624.2,1,一部過疎,Kaso-Merged
37406,2012,香川県,まんのう町,３区,0.060582040539010305,0.7102253425433134,8831,16355,0.5399571996331397,31.634,0.38,0.041666666666666664,0.40217391304347827,0.3080514294998351,0.01891537387234364,一部過疎,Kaso,2504.3,1,一部過疎,Kaso-Merged
37406,2014,香川県,まんのう町,３区,0.08439967329158726,0.7312823305200109,7346,15691,0.4681664648524632,35.474,0.38,0.07374949440474586,0.460968046379938,0.2703142841400729,0.010650178886841402,一部過疎,Kaso,2516.7,1,一部過疎,Kaso-Merged
37406,2017,香川県,まんのう町,３区,NA,0.7340903089516768,7574,15691,0.48269708750238993,35.474,0.36,NA,NA,NA,NA,一部過疎,Kaso,2598.4,1,一部過疎,Kaso-Merged
37406,2021,香川県,まんのう町,３区,0.1738370529712288,0.8261629470287711,7438,15094,0.4927785875182192,37.3681873681874,0.35,0.05265986736430244,0.4568780839438587,0.36928486308491243,0.12117718560692636,一部過疎,Kaso,2638.625787,1,一部過疎,Kaso-Merged
38202,2009,愛媛県,今治市,２区,NA,0.45063204280093067,93269,140875,0.6620692102928127,28.698,0.59,0.050941413621547436,0.3303739921084234,0.12025805069250728,NA,一部過疎,Kaso,2949.8,1,一部過疎,Kaso-Merged
38202,2012,愛媛県,今治市,２区,0.07192590560541338,0.4506668756776528,76551,140875,0.543396628216504,28.698,0.58,0.04613489213347663,0.3210438019345199,0.12962307374313287,0.025791013471936755,一部過疎,Kaso,2838.5,1,一部過疎,Kaso-Merged
38202,2014,愛媛県,今治市,２区,0.0741352226461065,0.4694322444138108,62386,134834,0.46268745271964046,33.29,0.58,0.07688827122588152,0.3729032675091303,0.09652897690468054,-0.0027530485797750137,一部過疎,Kaso,2845.3,1,一部過疎,Kaso-Merged
38202,2017,愛媛県,今治市,２区,0.07907046702263669,0.45927652854027223,66485,134834,0.49308779684649273,33.29,0.55,0.0576444111027757,0.3715978994748687,0.08767862906540352,0.021426055919860992,一部過疎,Kaso,2926.1,1,一部過疎,Kaso-Merged
38202,2021,愛媛県,今治市,２区,0.09243814720654803,0.5791219693681404,64508,129285,0.49895966276056775,35.8031796273649,0.54,0.0592230296772957,0.4119910341753798,0.16713093519276062,0.033215117529252325,一部過疎,Kaso,2925.749396,1,一部過疎,Kaso-Merged
38203,2009,愛媛県,宇和島市,４区,NA,0.44390193583880616,58166,71511,0.8133853533022891,31.302,0.38,0.039248752951200894,0.3751264800383434,0.06877545580046274,NA,みなし過疎,Kaso,2630.6,1,みなし過疎,Kaso-Merged
38203,2012,愛媛県,宇和島市,４区,0.03309389987196459,0.45795447147414337,46081,71511,0.6443903735089707,31.302,0.34,0.032398672825450524,0.2931277513933164,0.16482672008082694,6.952270465140631e-4,みなし過疎,Kaso,2549.6,1,みなし過疎,Kaso-Merged
38203,2014,愛媛県,宇和島市,４区,0.04957059698765303,0.4553499177738913,38309,66684,0.5744856337352289,36.238,0.33,0.0589567966280295,0.31193361433087463,0.14341630344301665,-0.009386199640376472,みなし過疎,Kaso,2579.9,1,みなし過疎,Kaso-Merged
38203,2017,愛媛県,宇和島市,４区,0.07635044855888529,0.5472963760804952,36673,66684,0.5499520124767561,36.238,0.33,0.052761679804443955,0.3416188305089401,0.2056775455715551,0.023588768754441332,みなし過疎,Kaso,2657.1,1,みなし過疎,Kaso-Merged
38203,2021,愛媛県,宇和島市,４区,0.07558524576002765,0.5414783034351695,34729,62435,0.5562424921918796,39.518881426841304,0.34,0.05145308840331135,0.4120654818273187,0.12941282160785073,0.024132157356716297,みなし過疎,Kaso,2718.563665,1,みなし過疎,Kaso-Merged
38204,2009,愛媛県,八幡浜市,４区,NA,0.23934810842515397,23869,32856,0.7264730947163379,32.781,0.38,0.044813349389299845,0.3302941682435919,-0.09094605981843795,NA,全部過疎,Kaso,2643.7,1,全部過疎-Merged,Kaso-Merged
38204,2012,愛媛県,八幡浜市,４区,0.02464045056823896,0.24987428341546816,19886,32856,0.6052471390309229,32.781,0.34,0.028416022773485157,0.2937169581130541,-0.04384267469758593,-0.0037755722052461964,全部過疎,Kaso,2627.3,1,全部過疎-Merged,Kaso-Merged
38204,2014,愛媛県,八幡浜市,４区,0.05306657920629715,0.40295178747130206,15245,30423,0.5011011405844262,37.361,0.35,0.05954743946010321,0.3396850602090777,0.06326672726222438,-0.0064808602538060645,全部過疎,Kaso,2681.8,1,全部過疎-Merged,Kaso-Merged
38204,2017,愛媛県,八幡浜市,４区,0.07521081349206349,0.5047123015873016,16128,30423,0.5301252341978109,37.361,0.35,0.05129323776877532,0.3730133998130259,0.13169890177427573,0.02391757572328817,全部過疎,Kaso,2759,1,全部過疎-Merged,Kaso-Merged
38204,2021,愛媛県,八幡浜市,４区,0.07819710474745559,0.5581895189329288,15819,28021,0.5645408800542451,40.6441243741114,0.34,0.04773269997630781,0.4570728540974556,0.10111666483547316,0.030464404771147778,全部過疎,Kaso,2771.625074,1,全部過疎-Merged,Kaso-Merged
38205,2009,愛媛県,新居浜市,３区,NA,9745.705746915066,71976.999,101728,0.7075436359704309,26.815,0.85,0.059739456709622114,0.2872300060428056,9745.418516909023,NA,一部過疎,Kaso,2978.3,1,一部過疎,Kaso-Merged
38205,2012,愛媛県,新居浜市,３区,0.046085452304025734,0.5329433524441469,58933.998999999996,101728,0.5793291817395407,26.815,0.73,0.04725768685159548,0.29588610299270196,0.23705724945144496,-0.0011722345475697477,一部過疎,Kaso,2874.7,1,一部過疎,Kaso-Merged
38205,2014,愛媛県,新居浜市,３区,0.056981226059302004,0.5493821749073989,48787.998999999996,100515,0.4853802815500174,30.621,0.75,0.0746918805095068,0.32244678874460664,0.2269353861627923,-0.017710654450204796,一部過疎,Kaso,2908.1,1,一部過疎,Kaso-Merged
38205,2017,愛媛県,新居浜市,３区,0.04575431291957998,0.4451862258094558,51251.998999999996,100515,0.5098940357160623,30.621,0.76,0.05788341158059468,0.3346439749608764,0.11054225084857944,-0.0121290986610147,一部過疎,Kaso,2967.6,1,一部過疎,Kaso-Merged
38205,2021,愛媛県,新居浜市,３区,NA,1127.2264912377689,54267,96756,0.5608644425151929,32.5324268410977,0.76,0.05482713120776746,0.3685433661164437,1126.8579478716524,NA,一部過疎,Kaso,3020.019063,1,一部過疎,Kaso-Merged
38206,2009,愛媛県,西条市,３区,NA,-1941.4517141237188,63350.998999999996,93370,0.6784941522973117,26.832,0.77,0.05182014892127538,0.3088843632660854,-1941.760598486985,NA,Normal,Normal,2860.3,1,Normal,Normal-Merged
38206,2012,愛媛県,西条市,３区,0.04178448685106013,0.38930029402560745,52339.998999999996,93370,0.5605654814180143,26.832,0.71,0.042869792869792867,0.3098868098868099,0.07941348413879756,-0.0010853060187327387,Normal,Normal,2748.9,1,Normal,Normal-Merged
38206,2014,愛媛県,西条市,３区,0.06593231312562291,0.4555473329581129,43847.998999999996,91092,0.4813594936986782,30.315,0.72,0.07007666781096235,0.3312736010985239,0.12427373185958901,-0.004144354685339441,Normal,Normal,2701.8,1,Normal,Normal-Merged
38206,2017,愛媛県,西条市,３区,0.04215944954818875,0.3465228313307843,47011.998999999996,91092,0.5160936086593773,30.315,0.69,0.052742616033755275,0.3477816136043984,-0.0012587822736140897,-0.010583166485566523,Normal,Normal,2750.6,1,Normal,Normal-Merged
38206,2021,愛媛県,西条市,３区,NA,-4182.819692595771,51268,88495,0.5793321656590767,32.7117896140232,0.67,0.04159153827766835,0.3909123771068713,-4183.210604972878,NA,Normal,Normal,2786.935439,1,Normal,Normal-Merged
38207,2009,愛媛県,大洲市,４区,NA,0.40872462684029787,29411,39446,0.7456015819094458,30.091,0.38,0.032927379341452415,0.38766871378508727,0.021055913055210596,NA,一部過疎,Kaso,2584.8,1,一部過疎,Kaso-Merged
38207,2012,愛媛県,大洲市,４区,0.03404913101604278,0.47781584224598933,23936,39446,0.6068042387060792,30.091,0.34,0.03038615741717662,0.3759864950411479,0.10182934720484144,0.0036629735988661614,一部過疎,Kaso,2485,1,一部過疎,Kaso-Merged
38207,2014,愛媛県,大洲市,４区,0.05736817689809803,0.5290964383279212,19401,37291,0.5202595800595318,33.378,0.35,0.05855153782211139,0.40336658354114713,0.12572985478677406,-0.0011833609240133533,一部過疎,Kaso,2534.4,1,一部過疎,Kaso-Merged
38207,2017,愛媛県,大洲市,４区,0.07296115517592028,0.5599959324791539,19668,37291,0.527419484594138,33.378,0.36,0.04971583636270544,0.4132404894782653,0.1467554430008886,0.023245318813214837,一部過疎,Kaso,2570.9,1,一部過疎,Kaso-Merged
38207,2021,愛媛県,大洲市,４区,0.08897818599311137,0.5806805135163344,19162,35229,0.5439268784240257,36.4954422566213,0.36,0.0539207917883883,0.4704416770288785,0.11023883648745592,0.03505739420472307,一部過疎,Kaso,2567.022187,1,一部過疎,Kaso-Merged
38210,2009,愛媛県,伊予市,２区,NA,0.5213357258523349,22849,31924,0.7157311113895501,27.772,0.44,0.0360936955764542,0.36063218390804597,0.16070354194428893,NA,みなし過疎,Kaso,2660.4,1,みなし過疎,Kaso-Merged
38210,2012,愛媛県,伊予市,２区,0.03957756051654729,0.5115804883149474,19127,31924,0.5991417115649668,27.772,0.41,0.02645006768718109,0.356815578465063,0.1547649098498844,0.013127492829366198,みなし過疎,Kaso,2541.8,1,みなし過疎,Kaso-Merged
38210,2014,愛媛県,伊予市,４区,0.05846480180299615,0.49065358610632376,15086,31049,0.4858771619053754,31.379,0.42,0.054407894736842106,0.3828947368421053,0.10775884926421847,0.004056907066154046,みなし過疎,Kaso,2566.2,1,みなし過疎,Kaso-Merged
38210,2017,愛媛県,伊予市,４区,0.07001069772970403,0.5581243313918935,16826,31049,0.5419176140938516,31.379,0.42,0.03877393727396692,0.3987668227900634,0.15935750860183012,0.03123676045573711,みなし過疎,Kaso,2659.7,1,みなし過疎,Kaso-Merged
38210,2021,愛媛県,伊予市,４区,0.08777908343125734,0.5801410105757931,17020,30209,0.5634082558178026,33.8048012376032,0.42,0.037910502795265776,0.4564589621165593,0.12368204845923386,0.04986858063599157,みなし過疎,Kaso,2630.806912,1,みなし過疎,Kaso-Merged
38213,2009,愛媛県,四国中央市,３区,NA,-5904.722889409695,50883.998999999996,75684,0.6723217456794038,25.912,0.84,0.0648893459644404,0.32565314558076064,-5905.048542555276,NA,一部過疎,Kaso,2904.8,1,一部過疎,Kaso-Merged
38213,2012,愛媛県,四国中央市,３区,0.05706003654130843,0.48946646043345443,39326.998999999996,75684,0.5196210427567253,25.912,0.81,0.05446994981019592,0.33158390869022447,0.15788255174322996,0.002590086731112509,一部過疎,Kaso,2805.1,1,一部過疎,Kaso-Merged
38213,2014,愛媛県,四国中央市,３区,0.07574383393032881,0.5488387925991411,33071.998999999996,74209,0.44566021641579856,29.885,0.8,0.09027525160664485,0.36828543712865286,0.18055335547048829,-0.014531417676316036,一部過疎,Kaso,2822.7,1,一部過疎,Kaso-Merged
38213,2017,愛媛県,四国中央市,３区,0.05350501672221957,0.4170709291409594,35491.998999999996,74209,0.47827081620827655,29.885,0.76,0.06658599048771564,0.36487209073255844,0.05219883840840095,-0.013080973765496072,一部過疎,Kaso,2950.7,1,一部過疎,Kaso-Merged
38213,2021,愛媛県,四国中央市,３区,NA,2714.7987147987146,42328,70870,0.5972625934810216,32.9111676628987,0.75,0.04981998758927673,0.45234505333134806,2714.346369745383,NA,一部過疎,Kaso,2893.894897,1,一部過疎,Kaso-Merged
38214,2009,愛媛県,西予市,４区,NA,0.3727714748784441,28382,36136,0.785421740092982,36.92,0.27,0.03707447384570954,0.3655102703873506,0.007261204491093465,NA,全部過疎,Kaso,2509,1,全部過疎-Merged,Kaso-Merged
38214,2012,愛媛県,西予市,４区,0.03522679101314116,0.43565069944891904,23590,36136,0.6528116006198804,36.92,0.24,0.03585366899686924,0.3297594030106789,0.10589129643824013,-6.268779837280761e-4,全部過疎,Kaso,2453.9,1,全部過疎-Merged,Kaso-Merged
38214,2014,愛媛県,西予市,４区,0.05635177479837674,0.4566188935120974,19467,33698,0.5776900706273369,40.769,0.24,0.0639483414049888,0.3561422694370671,0.10047662407503027,-0.007596566606612058,全部過疎,Kaso,2431.9,1,全部過疎-Merged,Kaso-Merged
38214,2017,愛媛県,西予市,４区,0.08411633109619687,0.6478747203579418,4470,33698,0.13264882188853938,40.769,0.24,0.05401273885350318,0.37121019108280257,0.27666452927513924,0.03010359224269369,全部過疎,Kaso,2509.7,1,全部過疎-Merged,Kaso-Merged
38214,2021,愛媛県,西予市,４区,0.08634937238493724,0.5575836820083682,19120,31260,0.6116442738323736,43.5466108694455,0.25,0.060663254821421125,0.4469668615242309,0.11061682048413729,0.025686117563516117,全部過疎,Kaso,2561.448403,1,全部過疎-Merged,Kaso-Merged
38215,2009,愛媛県,東温市,２区,NA,0.4554700532744982,18583,29528,0.6293348685992955,23.833,0.54,0.06081760008461579,0.31328996774022955,0.14218008553426864,NA,Normal,Normal,2997.3,1,Normal,Normal-Merged
38215,2012,愛媛県,東温市,２区,0.07205352547606794,0.44139217704580547,15544,29528,0.5264156055269574,23.833,0.49,0.051389152585279416,0.31554964875640784,0.12584252828939763,0.020664372890788527,Normal,Normal,2901.8,1,Normal,Normal-Merged
38215,2014,愛媛県,東温市,２区,0.09623015873015874,0.4655830280830281,13104,29240,0.4481532147742818,27.521,0.5,0.08694666868106965,0.3438585889107116,0.12172443917231651,0.009283490049089085,Normal,Normal,2883.2,1,Normal,Normal-Merged
38215,2017,愛媛県,東温市,２区,0.09990769012284315,0.49797628346233047,14083,29240,0.4816347469220246,27.521,0.51,0.06395103419164204,0.3588011819333052,0.1391751015290253,0.035956655931201106,Normal,Normal,2971.2,1,Normal,Normal-Merged
38215,2021,愛媛県,東温市,２区,0.10184313197901251,0.5460110318848379,14866,27469,0.5411918890385525,31.152863369908303,0.51,0.06016249648576488,0.3944135093274363,0.1515975225574016,0.04168063549324763,Normal,Normal,2987.413113,1,Normal,Normal-Merged
38356,2009,愛媛県,上島町,２区,NA,0.5601993865030674,5216,6780,0.7693215339233038,37.67,0.24,0.044350984515389026,0.3909386350602179,0.16926075144284952,NA,全部過疎,Kaso,2921,1,全部過疎-Merged,Kaso-Merged
38356,2012,愛媛県,上島町,２区,0.05762933857236411,0.55511896965728,4581,6780,0.6756637168141593,37.67,0.21,0.03986928104575163,0.3895424836601307,0.1655764859971493,0.01776005752661248,全部過疎,Kaso,2656.9,1,全部過疎-Merged,Kaso-Merged
38356,2014,愛媛県,上島町,２区,0.06235069278547539,0.580267558528428,4186,6202,0.6749435665914221,42.411,0.2,0.06191728424575663,0.44370069328233325,0.1365668652460948,4.33408539718759e-4,全部過疎,Kaso,2514.5,1,全部過疎-Merged,Kaso-Merged
38356,2017,愛媛県,上島町,２区,0.07243943391700648,0.5600863516430798,4169,6202,0.6722025153176395,42.411,0.16,0.04730871349263818,0.4202268887279749,0.13985946291510493,0.0251307204243683,全部過疎,Kaso,2653.1,1,全部過疎-Merged,Kaso-Merged
38356,2021,愛媛県,上島町,２区,0.057336460776648425,0.6687516288767266,3837,5327,0.7202928477567111,48.4437350359138,0.15,0.04055129619700403,0.4969521592770102,0.17179946959971637,0.016785164579644393,全部過疎,Kaso,2680.751977,1,全部過疎-Merged,Kaso-Merged
38386,2009,愛媛県,久万高原町,２区,NA,0.5976654846335697,6768,8539,0.7925986649490573,44.888,0.2,0.026833631484794274,0.44364937388193204,0.15401611075163768,NA,全部過疎,Kaso,2544,1,全部過疎-Merged,Kaso-Merged
38386,2012,愛媛県,久万高原町,２区,0.03468711870315496,0.5386090291092905,5737,8539,0.671858531443963,44.888,0.18,0.02831672784478238,0.4142632406921867,0.12434578841710386,0.006370390858372581,全部過疎,Kaso,2524.4,1,全部過疎-Merged,Kaso-Merged
38386,2014,愛媛県,久万高原町,２区,0.03538248665744218,0.4572049812215853,5059,7553,0.6698000794386336,47.165,0.17,0.044329073482428115,0.4353035143769968,0.02190146684458849,-0.008946586824985933,全部過疎,Kaso,2530.7,1,全部過疎-Merged,Kaso-Merged
38386,2017,愛媛県,久万高原町,４区,0.07778450363196127,0.5240617433414043,19824,7553,2.624652455977757,47.165,0.18,0.05758458436029577,0.44454402868025994,0.07951771466114438,0.0201999192716655,全部過疎,Kaso,2490.9,1,全部過疎-Merged,Kaso-Merged
38386,2021,愛媛県,久万高原町,４区,0.09543473273686626,0.726542785042441,4359,7021,0.6208517305227176,48.777707409753,0.18,0.06391417399444227,0.5108468651380604,0.21569591990438053,0.03152055874242399,全部過疎,Kaso,2501.536321,1,全部過疎-Merged,Kaso-Merged
38401,2009,愛媛県,松前町,２区,NA,0.458891337514833,17697,25307,0.6992926858181531,25.119,0.76,0.04967458419091061,0.3111753907771041,0.14771594673772892,NA,Normal,Normal,2871.2,0,Normal,Normal
38401,2012,愛媛県,松前町,２区,0.05985469572752116,0.4347130573885223,15003,25307,0.5928399257122535,25.119,0.73,0.03783217698651656,0.3052755596282236,0.12943749776029867,0.022022518741004603,Normal,Normal,2743.2,0,Normal,Normal
38401,2014,愛媛県,松前町,２区,0.07808783890914857,0.4612335500237831,12614,25131,0.501929887390076,28.948,0.73,0.06989543203082003,0.35285792908247504,0.10837562094130804,0.008192406878328534,Normal,Normal,2741.9,0,Normal,Normal
38401,2017,愛媛県,松前町,２区,0.08183293978748524,0.5036157024793388,13552,25131,0.5392543074290717,28.948,0.77,0.054138963980419376,0.35844231752758093,0.1451733849517579,0.02769397580706586,Normal,Normal,2789.6,0,Normal,Normal
38401,2021,愛媛県,松前町,２区,0.08075650798216596,0.5650079102545664,13906,24988,0.5565071234192412,31.1270888735677,0.77,0.04892354258805111,0.3971103924690932,0.16789751778547324,0.03183296539411486,Normal,Normal,2771.196957,0,Normal,Normal
38402,2009,愛媛県,砥部町,２区,NA,0.4890871435399076,12554,18454,0.6802861168310393,24.78,0.48,0.04424848437130935,0.3254074482324226,0.163679695307485,NA,一部過疎,Kaso,2699.9,1,一部過疎,Kaso-Merged
38402,2012,愛媛県,砥部町,２区,0.04978949295259015,0.44920373421197146,10926,18454,0.5920667605939092,24.78,0.45,0.03564608529598982,0.31990542875329636,0.1292983054586751,0.014143407656600333,一部過疎,Kaso,2561.1,1,一部過疎,Kaso-Merged
38402,2014,愛媛県,砥部町,２区,0.07819160870540723,0.4886695086380974,8914,17987,0.49558014121309835,29.771,0.45,0.06779281798858933,0.36055487190960955,0.12811463672848783,0.010398790716817902,一部過疎,Kaso,2552.4,1,一部過疎,Kaso-Merged
38402,2017,愛媛県,砥部町,２区,0.08357026807473598,0.5301584077985377,9848,17987,0.5475065324956914,29.771,0.46,0.05398301657905378,0.3696926809543065,0.16046572684423122,0.029587251495682206,一部過疎,Kaso,2599.8,1,一部過疎,Kaso-Merged
38402,2021,愛媛県,砥部町,２区,0.0928556507207019,0.576039273031126,9574,17202,0.5565631903267062,33.609576427256,0.45,0.05754196367580149,0.4006046492864223,0.1754346237447037,0.035313687044900406,一部過疎,Kaso,2583.946728,1,一部過疎,Kaso-Merged
38422,2014,愛媛県,内子町,４区,0.06796973518284993,0.5770491803278689,7930,14352,0.552536231884058,37.941,0.26,0.07841153408372328,0.4322751991905906,0.1447739811372783,-0.01044179890087335,全部過疎,Kaso,2359.5,1,全部過疎-Merged,Kaso-Merged
38422,2017,愛媛県,内子町,４区,0.07877409314018916,0.5884113492158506,8353,14352,0.5820094760312151,37.941,0.26,0.062266650608213896,0.4268336745754547,0.1615776746403959,0.01650744253197526,全部過疎,Kaso,2414.6,1,全部過疎-Merged,Kaso-Merged
38422,2021,愛媛県,内子町,４区,0.08827191235059761,0.6114292828685259,8032,13654,0.5882525267320932,40.285071267817,0.27,0.07207208121711474,0.4980333077062946,0.11339597516223132,0.016199831133482875,全部過疎,Kaso,2462.838915,1,全部過疎-Merged,Kaso-Merged
38442,2009,愛媛県,伊方町,４区,NA,0.38447270800211975,7548,9527,0.7922745880130156,39.028,0.54,0.01751436177665686,0.4008687123441222,-0.016396004342002446,NA,みなし過疎,Kaso,2649.2,1,みなし過疎,Kaso-Merged
38442,2012,愛媛県,伊方町,４区,0.0220754108926845,0.470512407347728,6206,9527,0.6514117770546867,39.028,0.54,0.016086235489220564,0.4117744610281924,0.058737946319535606,0.005989175403463935,みなし過疎,Kaso,2482.2,1,みなし過疎,Kaso-Merged
38442,2014,愛媛県,伊方町,４区,0.03254326561324304,0.5355530474040632,5316,8560,0.6210280373831776,43.112,0.52,0.0370013490075159,0.45365195606089803,0.08190109134316514,-0.004458083394272859,みなし過疎,Kaso,2461.9,1,みなし過疎,Kaso-Merged
38442,2017,愛媛県,伊方町,４区,0.04806022003474233,0.5892684809882263,5181,8560,0.6052570093457944,43.112,0.53,0.03361846031430277,0.46290033817386117,0.1263681428143651,0.01444175972043956,みなし過疎,Kaso,2558,1,みなし過疎,Kaso-Merged
38442,2021,愛媛県,伊方町,４区,0.059863398955403775,0.6500602651667337,4978,7869,0.6326089719151099,47.5667722951562,0.54,0.03900189536630224,0.5493815368801713,0.10067872828656232,0.020861503589101535,みなし過疎,Kaso,2561.836012,1,みなし過疎,Kaso-Merged
38484,2009,愛媛県,松野町,４区,NA,0.3653968253968254,3150,3795,0.8300395256916996,37.286,0.17,0.024220305242203054,0.387193098871931,-0.0217962734751056,NA,全部過疎,Kaso,2232.1,0,全部過疎,Kaso
38484,2012,愛媛県,松野町,４区,0.023008849557522124,0.4438938053097345,2825,3795,0.7444005270092227,37.286,0.15,0.015619324373410825,0.33490737377406465,0.10898643153566984,0.007389525184111298,全部過疎,Kaso,2111.4,0,全部過疎,Kaso
38484,2014,愛媛県,松野町,４区,0.02616165560327997,0.4150722374072628,2561,3613,0.7088292277885414,42.387,0.15,0.04393389762192664,0.34542523176138656,0.06964700564587623,-0.01777224201864667,全部過疎,Kaso,2092.1,0,全部過疎,Kaso
38484,2017,愛媛県,松野町,４区,0.057074910820451845,0.49782005548949665,2523,3613,0.6983116523664544,42.387,0.17,0.03978887535525782,0.3926106374340235,0.10520941805547313,0.017286035465194027,全部過疎,Kaso,2186.4,0,全部過疎,Kaso
38484,2021,愛媛県,松野町,４区,0.058694699956197985,0.5435830048182216,2283,3334,0.6847630473905219,46.5731675046309,0.17,0.042750949233712476,0.48513033695647634,0.0584526678617453,0.01594375072248551,全部過疎,Kaso,2267.752561,0,全部過疎,Kaso
38488,2009,愛媛県,鬼北町,４区,NA,0.3992064507871496,7813,10004,0.7809876049580168,37.987,0.24,0.03645764284767334,0.3525122630253215,0.0466941877618281,NA,全部過疎,Kaso,2648.9,1,全部過疎-Merged,Kaso-Merged
38488,2012,愛媛県,鬼北町,４区,0.034553141857413615,0.4573552996063566,6859,10004,0.6856257497001199,37.987,0.2,0.030853262474165928,0.31399468556244464,0.14336061404391198,0.0036998793832476867,全部過疎,Kaso,2490.1,1,全部過疎-Merged,Kaso-Merged
38488,2014,愛媛県,鬼北町,４区,0.04118339216675072,0.4582282736594386,5949,9291,0.6402970616725864,42.186,0.21,0.04621418826739427,0.33782401091405184,0.12040426274538674,-0.005030796100643553,全部過疎,Kaso,2460.3,1,全部過疎-Merged,Kaso-Merged
38488,2017,愛媛県,鬼北町,４区,0.07042253521126761,0.5146784320380112,5893,9291,0.6342697233882252,42.186,0.22,0.04819277108433735,0.3397590361445783,0.17491939589343292,0.022229764126930257,全部過疎,Kaso,2505.9,1,全部過疎-Merged,Kaso-Merged
